couple_1,couple_2,sum_paper
14021131100,57207315500,1
14021131100,57205057754,1
14021131100,57209980046,1
14021131100,57196389911,1
14021131100,55336774400,1
14021131100,57208426258,1
14021131100,37085506800,1
14021131100,57203000214,1
14021131100,57193830052,1
14021131100,57203279615,1
14021131100,57203133115,1
14021131100,57164874100,1
14021131100,56960649600,1
14021131100,57210130472,1
14021131100,57201182727,1
14021131100,57194701735,1
14021131100,57193825072,1
14021131100,57193826872,1
14021131100,57193824227,1
14021131100,57200211327,1
14021131100,57074188400,1
14021131100,57188871016,1
14021131100,56500683900,1
14021131100,56500129300,1
14021131100,55812932600,1
14021131100,56500702500,1
14021131100,57204954061,1
55522888300,55625316600,1
55522888300,55585368600,1
55522888300,35611399700,7
55522888300,55008384600,1
55522888300,55314376300,1
55522888300,57209973805,1
55522888300,6602725346,1
55522888300,35586971600,4
55522888300,7003595103,1
55522888300,55844904400,1
55522888300,13104011100,3
55522888300,57201994145,1
55522888300,57201990704,1
55522888300,57193870792,1
55522888300,57193160876,1
55522888300,55872103900,2
55522888300,55613371400,2
55522888300,57188988701,1
55522888300,55584921100,1
55522888300,56971415500,1
55522888300,6601919335,3
55522888300,55871350400,1
55625316600,24176993000,1
55625316600,57209973805,1
55625316600,24468719300,1
55625316600,55625658800,1
6507465058,36815724000,1
6507465058,57201080360,1
6507465058,6505807438,1
6507465058,55867324700,1
6507465058,6503971709,1
6507465058,57203922071,4
6507465058,24338175100,1
6507465058,55396730800,1
6507465058,55893882700,2
6507465058,13403740100,1
6507465058,55008449900,1
6507465058,57188979780,15
6507465058,57203138269,1
6507465058,57189267265,6
6507465058,56119371400,3
6507465058,55990199600,1
6507465058,57192645368,1
6507465058,57189852491,1
6507465058,56505502400,1
6507465058,56521542300,1
6507465058,55780678100,1
6507465058,57200213020,1
6507465058,57200217166,2
6507465058,55514008400,2
6507465058,56595080500,2
6507465058,56119319400,5
6507465058,57200211407,1
6507465058,57202774843,1
6507465058,57193485049,3
6507465058,57193833463,1
6507465058,57194547794,1
6507465058,56905441800,2
6507465058,57202785808,1
6507465058,56580224900,4
6507465058,57189270102,1
6507465058,57193823709,1
6507465058,57193688814,1
6507465058,57193485236,1
6507465058,55441338000,1
6507465058,54784836600,1
6507465058,56165628100,1
6507465058,56595246500,1
6507465058,56703519100,1
6507465058,57164716100,1
6507465058,57209969112,1
6507465058,57207303690,1
6507465058,57207311747,1
6507465058,57207307142,1
6507465058,57207309284,1
6507465058,57210772882,1
6507465058,57194718205,1
6507465058,57194718314,1
6507465058,57201861985,1
6507465058,57202895920,1
6507465058,57203141735,1
6507465058,57203284914,1
6507465058,57203112194,1
6507465058,57201985081,1
6507465058,57189247598,2
6507465058,57193824309,1
6507465058,57193832658,1
6507465058,57193834608,1
6507465058,57193831254,1
6507465058,57191624625,1
6507465058,57204588660,1
6507465058,56118536100,1
6507465058,56118908400,1
6507465058,7005493679,6
6507465058,7006662231,1
6507465058,6505619636,1
15044388200,24176993000,2
15044388200,8568432600,2
15044388200,55625472900,2
15044388200,57205972690,2
15044388200,57208579632,1
15044388200,56118765200,2
15044388200,57191244722,1
15044388200,56118739000,1
15044388200,56342256200,2
15044388200,55014082700,2
15044388200,54974181300,1
15044388200,8883530800,2
15044388200,55014464500,1
15044388200,6602900826,1
15044388200,6602568687,1
36815724000,6503971709,4
36815724000,6504731736,2
36815724000,24176993000,2
36815724000,8568432600,9
36815724000,55625531300,1
36815724000,6506236236,1
36815724000,9334901600,1
36815724000,6505757323,25
36815724000,54974181100,2
36815724000,16423632300,1
36815724000,15064729000,1
36815724000,57207806424,2
36815724000,53264599300,7
36815724000,57203063403,1
36815724000,57203063873,1
36815724000,56703537300,1
36815724000,55990199600,5
36815724000,56958634200,2
36815724000,56119284600,4
36815724000,56208949800,4
36815724000,56119246100,3
36815724000,57201990089,2
36815724000,56237045300,4
36815724000,56200121800,3
36815724000,57209317918,1
36815724000,57209318404,1
36815724000,21934788800,1
36815724000,57207304146,1
36815724000,55834784000,2
36815724000,57197731704,2
36815724000,57197730255,2
36815724000,57197732271,2
36815724000,55233408900,6
36815724000,57193862912,2
36815724000,56180812400,2
36815724000,53664570200,2
36815724000,57193834508,1
36815724000,56119401500,3
36815724000,36815737800,1
36815724000,57193833472,1
36815724000,56595065300,4
36815724000,6506884322,2
36815724000,56595279700,2
36815724000,57188509100,5
36815724000,57193830084,1
36815724000,35796300700,2
36815724000,57189234078,1
36815724000,43061741400,1
36815724000,57196455492,1
36815724000,55991217400,2
36815724000,56595080500,1
36815724000,55625457200,4
36815724000,56049606100,3
36815724000,6506899735,3
36815724000,8876439700,3
36815724000,56119319400,1
36815724000,35293930100,2
36815724000,24468719300,4
36815724000,55625597700,1
36815724000,55015183800,9
36815724000,9944012900,4
36815724000,55339290100,1
36815724000,56538245300,1
36815724000,36806230900,7
36815724000,48361474500,2
36815724000,56081452800,1
36815724000,7409597642,4
36815724000,56204452200,1
36815724000,6603537195,1
36815724000,56119019700,1
36815724000,57206842425,1
36815724000,56118948100,1
36815724000,56118924900,1
36815724000,48361942800,2
36815724000,55625371200,1
36815724000,57197376593,1
36815724000,54784138700,1
36815724000,42662431900,1
36815724000,42662231600,1
36815724000,42662503700,1
36815724000,55538173400,1
36815724000,36816638100,1
36815724000,36815599800,1
36815724000,23666484300,1
36815724000,48361251300,1
36815724000,7409905459,1
36815724000,11840021200,2
36815724000,6503864234,1
36815724000,6504003088,1
36815724000,57199576833,1
36815724000,57193397016,1
36815724000,57160113000,1
57201979474,57053392900,1
57201979474,57203138269,1
57201979474,57189267265,2
57201979474,57200213020,1
57201979474,57201990089,1
57201979474,56595080500,1
57201979474,57189213600,1
57201979474,57200214510,1
57201979474,57211243305,1
57201979474,57211242562,1
57201979474,57211244832,1
57201979474,57203202726,1
57201979474,57210766788,1
57201080360,6505807438,1
57201080360,57194610554,1
57201080360,23467371600,1
57201080360,9334901600,1
57201080360,15064729000,2
57201080360,24338175100,1
57201080360,13403740100,1
57201080360,16309200100,1
57201080360,55320586000,1
57201080360,56505502400,1
57201080360,57203282759,1
57201080360,57203153512,1
57201080360,56669695700,1
6505807438,57203922071,3
6505807438,57208012269,4
6505807438,55014342100,1
6505807438,9334901600,1
6505807438,16423632300,1
6505807438,13403740100,1
6505807438,57203859161,8
6505807438,57195904726,1
6505807438,57188979780,1
6505807438,57194651533,1
6505807438,55848102300,1
6505807438,57192397067,1
6505807438,57211267790,1
6505807438,57208480822,1
6505807438,57208485445,1
6505807438,57170609300,1
6505807438,57208015410,1
6505807438,57201446053,1
6505807438,57191851357,1
6505807438,56593208200,1
6505807438,56669695700,2
6505807438,57207730272,1
6505807438,56703519100,1
6505807438,55991253400,2
6505807438,57194023856,1
6505807438,57194012409,1
6505807438,56412015700,1
6505807438,55793345200,1
6505807438,55793639800,1
6505807438,55580293800,1
6505807438,57188877288,1
55867324700,6505757323,3
55867324700,57194948090,1
55867324700,57194948202,1
55867324700,56716377100,1
55867324700,56536300100,1
55867324700,24468719300,1
55867324700,57190937046,1
55867324700,57203203277,1
55867324700,57203212308,1
55867324700,57203006627,1
55867324700,57210920715,1
55867324700,57193831798,1
55867324700,57191245872,1
6503971709,6505757323,5
6503971709,13403740100,1
6503971709,55320586000,1
6503971709,55990199600,1
6503971709,57193741928,1
6503971709,57189852491,1
6503971709,48361474500,1
6503971709,23666484300,1
6503971709,48361251300,1
6503971709,7409905459,1
6503971709,57204553840,1
6503971709,57207305656,1
6503971709,57203277370,1
56461394900,57189246699,1
56461394900,16423632300,4
56461394900,55396730800,6
56461394900,56461361200,2
56461394900,56626091000,2
56461394900,56652184500,1
56461394900,56071622700,1
56461394900,56071233900,1
56461394900,57190393060,1
56461394900,57209473358,1
56461394900,56741484700,7
56461394900,7005393567,1
56461394900,56429926000,1
56461394900,51864959500,1
56461394900,55437976200,1
56461394900,57204394558,1
56461394900,57203281957,1
56461394900,36863370000,1
56461394900,56454395200,2
56461394900,56741420400,1
56461394900,56454312500,2
56461394900,56454323000,2
56461394900,57191245954,1
6507865865,57203922071,1
6507865865,9334901600,1
6507865865,55396730800,8
6507865865,57192377502,1
6507865865,57192379966,1
6507865865,35586971600,3
6507865865,23094683400,1
6507865865,57194726981,2
6507865865,22434417500,2
6507865865,57210462301,1
6507865865,56495469900,1
6507865865,57204394583,1
6507865865,57203785242,1
6507865865,57200944950,1
6507865865,36863370000,1
6507865865,56454395200,2
6507865865,56165264600,1
6507865865,56940791200,1
6507865865,56497698900,1
6507865865,53264346700,1
6507865865,56497927900,1
6504731736,55625410200,3
6504731736,56192194900,1
6504731736,57199576833,1
6504731736,57193397016,1
6504731736,57160113000,1
6504731736,57210598997,1
6504731736,57210558262,1
6504731736,57210556655,1
57203922071,16423632300,2
57203922071,55396730800,22
57203922071,55089397700,2
57203922071,55893882700,3
57203922071,57207806424,1
57203922071,56703537300,1
57203922071,56362964700,1
57203922071,6701908788,3
57203922071,8659072400,1
57203922071,23094683400,1
57203922071,14021930700,1
57203922071,57188872133,2
57203922071,56593208200,2
57203922071,56703519100,2
57203922071,57188877288,1
57203922071,56596713900,2
57203922071,57164716100,6
57203922071,25646715100,3
57203922071,57210962568,1
57203922071,56891476200,1
57203922071,55203562900,6
57203922071,55845348400,4
57203922071,57210462301,1
57203922071,57200722066,1
57203922071,57190390119,1
57203922071,57195614375,1
57203922071,56165264600,2
57203922071,56596678800,3
57203922071,56118930500,4
57203922071,55371811200,3
57203922071,55627610900,5
57203922071,57195989158,1
57203922071,26428905600,1
57203922071,6603477220,2
57203922071,56118908400,1
57203922071,15739415000,1
57203922071,56428057400,2
57203922071,57211122853,2
57203922071,57207890376,1
57203922071,57207889424,1
57203922071,57194573953,1
57203922071,57201447112,4
57203922071,57204675206,1
57203922071,57193401314,1
57203922071,50161556400,2
57203922071,57201498185,1
57203922071,56574265200,2
57203922071,57189027940,1
57203922071,57195456433,1
57203922071,55498708200,1
57203922071,56299432200,5
57203922071,55581434000,2
57203922071,55844988700,1
57203922071,57205609748,1
57203922071,24802473100,1
57203922071,26667825300,1
55585368600,35611399700,2
55585368600,55008384600,1
55585368600,55314376300,1
55585368600,55780530900,1
55585368600,57201990704,1
55585368600,55584921100,1
55585368600,55585128300,1
55585368600,57203000214,1
55585368600,57207736738,1
55585368600,22433254600,1
55585368600,57211156055,1
55585368600,57211157298,1
55585368600,57022830700,1
55585368600,23011406500,1
55585368600,7402579556,1
57200186028,35611399700,3
57200186028,55813086900,3
57200186028,57207199904,1
57200186028,57207206363,1
57200186028,57209681247,1
57200186028,57207189321,1
57200186028,57207205735,1
57200186028,55444319800,1
57200186028,35184848800,4
57200186028,56254255800,3
57200186028,7006788293,3
57200186028,7202315611,5
57200186028,36147584300,1
35611399700,57035625100,2
35611399700,55008384600,4
35611399700,55314376300,2
35611399700,57190002779,2
35611399700,55314037600,6
35611399700,57207806424,1
35611399700,55813086900,5
35611399700,57204431698,1
35611399700,13104011100,1
35611399700,57201994145,1
35611399700,57201990704,1
35611399700,57193870792,1
35611399700,57188988701,1
35611399700,55584921100,2
35611399700,56971415500,2
35611399700,24468719300,6
35611399700,55585128300,2
35611399700,23395838300,1
35611399700,8956589700,1
35611399700,7402821416,1
35611399700,56118795700,3
35611399700,57201182727,1
35611399700,56500683900,1
35611399700,56500129300,1
35611399700,56500702500,1
35611399700,57204954061,1
35611399700,57203159718,1
35611399700,57207734840,1
35611399700,57207741109,1
35611399700,57207736464,1
35611399700,57207733231,1
35611399700,57201983095,2
35611399700,57203205929,1
35611399700,57201189806,1
35611399700,57193689816,1
35611399700,12807978200,7
35611399700,57037487300,6
35611399700,57190010216,1
35611399700,55844125600,1
35611399700,57188577078,1
35611399700,55797660700,1
35611399700,6603620416,1
35611399700,14826447800,1
35611399700,6507950105,1
35611399700,56572738100,6
35611399700,36141167700,4
35611399700,7202683282,4
35611399700,23393545800,7
35611399700,54791665700,6
35611399700,36447695600,1
35611399700,7101702977,1
35611399700,8044155400,1
35611399700,56015299600,1
35611399700,23388179700,1
35611399700,57200748710,1
35611399700,7004395771,1
35611399700,55583068900,1
35611399700,55584953900,1
35611399700,35185209200,1
35611399700,35105443100,2
35611399700,57211268537,2
35611399700,23392603400,4
35611399700,35088204900,1
35611399700,35088209100,1
35611399700,27867989800,1
35611399700,55339353800,2
35611399700,23394248300,2
35611399700,23392602500,2
35611399700,14833713500,2
35611399700,56629851700,2
35611399700,14832340400,1
35611399700,14833379700,2
35611399700,56500646600,1
35611399700,6603874964,1
35611399700,57193964111,1
57035625100,57035637000,1
57035625100,57035596300,1
57035625100,57211147797,1
57035625100,57203159718,1
57189246699,8980537200,1
57189246699,55396730800,3
57189246699,57207295828,1
57189246699,57207295985,1
57189246699,57190393060,2
57189246699,36863370000,3
8980537200,56523330500,7
8980537200,56523314900,1
8980537200,57194610554,2
8980537200,24176993000,1
8980537200,8568432600,2
8980537200,8579933000,2
8980537200,23467371600,1
8980537200,55813086900,1
8980537200,57207295828,1
8980537200,57207295985,1
8980537200,57194029220,1
8980537200,57207302399,1
8980537200,57203204096,1
8980537200,57203279661,1
8980537200,24768359400,5
8980537200,57193693925,2
8980537200,57200656560,1
8980537200,57193827905,1
8980537200,6701714849,1
8980537200,56576402900,1
8980537200,57205972690,2
8980537200,55905717300,1
8980537200,36037263500,2
8980537200,7005646496,2
8980537200,36987586100,1
8980537200,36987733700,1
8980537200,6602213998,1
8980537200,8980537400,2
8980537200,8980537100,2
8980537200,56231744500,1
8980537200,55667111400,1
56523330500,56523314900,2
56523330500,57194610554,1
56523330500,57194029220,1
56523330500,57207302399,1
56523330500,57203279661,1
56523330500,24768359400,4
56523330500,57193693925,2
56523330500,57200656560,1
56523330500,6701714849,1
56523330500,56523395500,1
56523330500,57193829586,1
56523314900,56523395500,1
57194610554,23467371600,1
57194610554,57203204096,1
57194610554,57193693925,1
24176993000,8568432600,35
24176993000,55625531300,18
24176993000,55014342100,2
24176993000,6506236236,2
24176993000,54974181100,8
24176993000,55396730800,2
24176993000,55625472900,1
24176993000,55813086900,1
24176993000,56576402900,3
24176993000,57205972690,6
24176993000,36037263500,3
24176993000,7005646496,3
24176993000,57188977443,1
24176993000,57207304146,1
24176993000,57193834508,1
24176993000,56119401500,3
24176993000,57193830084,1
24176993000,57189234078,4
24176993000,43061741400,3
24176993000,55339290100,8
24176993000,56538245300,1
24176993000,36806230900,1
24176993000,11840021200,3
24176993000,57210813595,1
24176993000,57210819567,1
24176993000,57210816886,1
24176993000,57210822083,1
24176993000,57210817672,1
24176993000,57211268930,1
24176993000,57211276990,1
24176993000,57211275801,1
24176993000,57211270053,1
24176993000,57188981651,4
24176993000,55625635400,7
24176993000,57193825322,3
24176993000,57188972794,4
24176993000,57193824260,1
24176993000,55314539400,1
24176993000,24366963800,3
24176993000,54974181500,3
24176993000,57188984882,3
24176993000,57205093224,5
24176993000,57188983587,2
24176993000,57189241527,1
24176993000,57188983892,1
24176993000,55647163666,4
24176993000,55625414000,1
24176993000,55625609400,1
24176993000,55625658800,3
24176993000,56118765200,2
24176993000,56342256200,2
24176993000,55014082700,2
24176993000,54974181300,3
24176993000,8883530800,4
24176993000,55014464500,2
24176993000,57203159365,1
24176993000,57205093164,1
24176993000,57204390622,1
24176993000,7401923744,1
24176993000,13604637200,1
24176993000,13605623900,1
24176993000,56454323000,1
24176993000,54973804500,3
24176993000,41861831500,1
24176993000,36987333000,5
24176993000,55490339500,4
24176993000,57202899749,3
24176993000,56032320700,2
24176993000,56032156100,1
24176993000,55625606200,1
24176993000,55014602700,4
24176993000,56032479900,2
24176993000,56119196700,1
24176993000,56031987500,2
24176993000,55396194200,1
24176993000,55013255900,1
24176993000,55489887000,1
24176993000,54974181200,1
24176993000,57209460078,1
24176993000,57209457849,1
24176993000,57207301653,1
24176993000,57207312826,1
24176993000,57207313805,1
24176993000,57204418570,1
24176993000,57203157031,1
24176993000,57203160228,1
24176993000,48261480500,1
24176993000,57203164012,1
24176993000,57203159190,1
24176993000,57203161844,1
24176993000,57191341271,1
24176993000,56925280400,1
24176993000,56502316000,1
24176993000,57190026615,1
24176993000,55611291700,2
24176993000,56119266900,1
24176993000,57210080287,1
24176993000,55014613100,1
24176993000,55014617500,1
24176993000,57207944470,1
24176993000,55014616600,1
24176993000,54975567300,3
24176993000,57204483819,1
24176993000,39762386500,1
24176993000,55279807100,1
24176993000,55279807200,1
24176993000,55279791200,1
24176993000,55279790800,1
24176993000,55279791000,1
24176993000,35365171900,2
8568432600,8579933000,2
8568432600,23467371600,2
8568432600,55625531300,18
8568432600,6506236236,1
8568432600,9334901600,3
8568432600,6505757323,5
8568432600,54974181100,26
8568432600,16423632300,2
8568432600,55396730800,1
8568432600,57193832526,4
8568432600,57203063873,2
8568432600,57205972690,13
8568432600,55905717300,1
8568432600,36037263500,23
8568432600,7005646496,20
8568432600,36987586100,1
8568432600,36987733700,1
8568432600,6602213998,2
8568432600,57188977443,5
8568432600,36004578200,1
8568432600,55872103900,1
8568432600,57193862912,2
8568432600,57193834508,9
8568432600,56119401500,1
8568432600,57193830084,5
8568432600,35796300700,9
8568432600,57189234078,9
8568432600,43061741400,12
8568432600,55991217400,8
8568432600,55015183800,3
8568432600,55339290100,10
8568432600,56538245300,1
8568432600,36806230900,9
8568432600,55625371200,3
8568432600,57197376593,2
8568432600,11840021200,16
8568432600,57211313745,1
8568432600,57211322215,1
8568432600,57200131887,2
8568432600,57203280225,1
8568432600,57188981651,6
8568432600,55625635400,12
8568432600,57193825322,1
8568432600,57188972794,8
8568432600,57193824260,1
8568432600,55314539400,2
8568432600,24366963800,3
8568432600,54974181500,10
8568432600,57188984882,6
8568432600,57205093224,12
8568432600,57188983587,2
8568432600,57189241527,1
8568432600,57188983892,1
8568432600,55647163666,5
8568432600,55625414000,1
8568432600,55625609400,1
8568432600,56118765200,4
8568432600,56342256200,2
8568432600,55014082700,2
8568432600,54974181300,4
8568432600,8883530800,4
8568432600,55014464500,6
8568432600,55625485800,1
8568432600,56595210300,5
8568432600,57206039981,1
8568432600,57188987071,2
8568432600,54973804500,11
8568432600,41861831500,4
8568432600,39861399200,2
8568432600,41862250200,1
8568432600,36987333000,8
8568432600,6504527519,1
8568432600,57201603532,2
8568432600,55625519100,7
8568432600,57203101603,1
8568432600,55490339500,17
8568432600,57189244526,1
8568432600,57189239310,1
8568432600,57189234079,1
8568432600,57202899749,14
8568432600,56032320700,5
8568432600,56032156100,5
8568432600,55625606200,5
8568432600,55014602700,9
8568432600,56595104700,1
8568432600,56032479900,2
8568432600,56119196700,1
8568432600,56031987500,2
8568432600,57204365420,1
8568432600,55396194200,5
8568432600,55013255900,2
8568432600,55489887000,1
8568432600,54974181200,1
8568432600,57203154062,2
8568432600,55980501200,2
8568432600,57203160228,1
8568432600,48261480500,1
8568432600,57203164012,1
8568432600,57203159190,1
8568432600,57203161844,1
8568432600,57191341271,1
8568432600,56925280400,1
8568432600,56502316000,1
8568432600,57190026615,1
8568432600,56119266900,1
8568432600,57210080287,1
8568432600,54975567300,4
8568432600,57204483819,1
8568432600,39762386500,1
8568432600,55279807100,1
8568432600,55279807200,1
8568432600,55279791200,1
8568432600,55279790800,1
8568432600,55279791000,2
8568432600,35365171900,3
8568432600,57211060646,1
8568432600,57195200064,1
8568432600,57196395179,1
8568432600,53263950600,2
8568432600,57209497089,2
8568432600,57209506010,2
8568432600,57202907571,1
8568432600,57200744005,1
8568432600,57192308526,1
8568432600,57195937436,1
8568432600,57189369315,2
8568432600,57203011741,1
8568432600,57193399083,1
8568432600,57190445007,1
8568432600,57189241716,3
8568432600,55659657300,3
8568432600,7003595956,1
8568432600,56653429000,1
8568432600,56595134200,1
8568432600,57210178114,1
8568432600,55625545900,1
8568432600,55625329900,1
8568432600,55557282700,1
8568432600,55557190900,1
8568432600,35328089800,2
8568432600,35304771500,1
8568432600,35364718700,1
8568432600,7102069340,3
8568432600,7005751443,1
8568432600,7101883099,3
8568432600,56989918600,1
8568432600,6504207941,1
8579933000,23467371600,1
8579933000,57205972690,2
8579933000,55905717300,1
8579933000,36037263500,2
8579933000,7005646496,2
8579933000,36987586100,1
8579933000,36987733700,1
8579933000,6602213998,1
8579933000,11840021200,1
23467371600,55625531300,3
23467371600,57202130922,1
23467371600,57204430045,1
23467371600,57205972690,1
23467371600,55905717300,1
23467371600,36037263500,2
23467371600,7005646496,2
23467371600,6602213998,1
23467371600,57204431698,1
23467371600,57204417142,1
23467371600,57204434458,1
23467371600,57193141477,1
23467371600,57204432757,1
23467371600,57204420550,1
23467371600,57207308823,1
23467371600,57205062769,1
23467371600,57197732226,1
23467371600,57203407861,1
23467371600,56413035400,6
23467371600,57203409198,1
23467371600,8876646400,36
23467371600,57200213020,3
23467371600,57200217166,2
23467371600,55514008400,3
23467371600,57204435956,1
23467371600,57188977443,1
23467371600,57204421633,1
23467371600,57204417633,1
23467371600,57204343112,1
23467371600,56318688900,1
23467371600,13806682500,12
23467371600,13610913700,13
23467371600,36499648500,1
23467371600,55920281500,1
23467371600,42862074000,1
23467371600,16550808400,2
23467371600,57191668076,3
23467371600,55813191900,5
23467371600,6506219996,6
23467371600,56443561000,3
23467371600,54583134800,2
23467371600,8968017800,1
23467371600,6504641182,5
23467371600,35204031900,2
23467371600,56982672500,2
23467371600,57002403900,1
23467371600,57187582800,1
23467371600,56442825900,5
23467371600,8652033100,2
23467371600,36116605600,1
23467371600,57002202900,2
23467371600,7201479719,2
23467371600,15052044800,2
23467371600,55496905200,1
23467371600,55866504500,1
23467371600,35227399700,1
23467371600,6505817089,1
23467371600,15835503600,1
23467371600,35228201700,1
23467371600,7003524142,5
23467371600,6701464856,5
23467371600,14014149800,5
23467371600,55426308900,3
23467371600,56113121200,5
23467371600,7005575114,5
23467371600,57188451100,1
23467371600,7102737492,4
23467371600,55941882400,1
23467371600,6505917224,1
23467371600,6507586219,1
23467371600,57203202558,1
23467371600,6507160931,2
23467371600,16031129800,2
23467371600,7003679538,3
23467371600,57203774541,2
23467371600,24171247000,2
23467371600,57031748000,2
23467371600,8768122000,1
23467371600,8902317200,2
23467371600,56440101100,1
23467371600,23009745000,1
23467371600,56559730600,1
23467371600,57207371131,1
23467371600,7402209477,1
23467371600,6602813166,1
23467371600,30267595600,1
23467371600,23390358300,1
23467371600,55568137400,2
23467371600,36447632600,1
23467371600,7005680695,4
23467371600,55814521900,1
23467371600,50262989400,3
23467371600,55879448100,2
23467371600,36004578200,1
23467371600,7103325866,2
55625531300,57202130922,1
55625531300,6506236236,1
55625531300,54974181100,2
55625531300,16423632300,2
55625531300,57204430045,1
55625531300,57205972690,1
55625531300,57204431698,1
55625531300,57204417142,1
55625531300,57204434458,1
55625531300,57193141477,1
55625531300,57204432757,1
55625531300,57204420550,1
55625531300,57205062769,1
55625531300,57204435956,1
55625531300,57188977443,3
55625531300,57204421633,1
55625531300,57204417633,1
55625531300,57204343112,1
55625531300,56119401500,5
55625531300,36815737800,2
55625531300,35796300700,1
55625531300,57189234078,5
55625531300,55339290100,8
55625531300,56538245300,1
55625531300,57210813595,1
55625531300,57210819567,1
55625531300,57210816886,1
55625531300,57210822083,1
55625531300,57210817672,1
55625531300,57211313745,1
55625531300,57211322215,1
55625531300,57200131887,1
55625531300,57211268930,1
55625531300,57211276990,1
55625531300,57211275801,1
55625531300,57211270053,1
55625531300,57203280225,1
55625531300,57188981651,4
55625531300,55625635400,7
55625531300,13807692900,1
55625531300,57200397070,1
55625531300,57193825322,3
55625531300,57188972794,4
55625531300,57193824260,1
55625531300,55314539400,1
55625531300,24366963800,2
55625531300,54974181500,1
55625531300,57188984882,2
55625531300,57205093224,2
55625531300,57188983587,2
55625531300,57189241527,1
55625531300,57188983892,1
55625531300,55647163666,5
55625531300,56694938800,1
55625531300,55625581700,1
55625531300,55625482600,1
55625531300,55625414000,1
55625531300,55625609400,1
57202130922,57204431698,1
57202130922,57204417142,1
57202130922,57204434458,1
57202130922,57193141477,1
57202130922,57204432757,1
57202130922,57204420550,1
57202130922,57202129866,1
55636539300,55973105000,4
55636539300,24473977600,1
55636539300,8375503900,1
55636539300,55543745700,1
55636539300,55637507400,1
55636539300,56216485700,1
55636539300,24779778000,1
57208012269,57211267790,1
57208012269,57208480822,1
57208012269,57208485445,1
57208012269,57170609300,1
57208012269,57208015410,1
55008384600,55314376300,2
55008384600,55584921100,1
55008384600,55585128300,1
55008384600,24553796900,2
55008384600,56578029200,1
55314376300,56119246100,1
55314376300,55584921100,1
55314376300,24468719300,2
55314376300,57188985621,1
55314376300,57189047319,1
55314376300,56826195500,1
55314376300,55585128300,1
55314376300,55313940500,1
35079468700,55315269500,1
35079468700,55014342100,1
35079468700,6506236236,1
35079468700,7402174117,8
35079468700,36599078000,5
35079468700,57204528564,1
35079468700,55949391200,2
55315269500,55014342100,5
55315269500,6506236236,1
55315269500,57208573398,1
55315269500,57204528564,1
55315269500,57209970187,1
55315269500,57207302544,1
55315269500,57205119837,1
55315269500,57210765895,1
55315269500,57202774843,1
55315269500,57202132857,1
55315269500,57203115126,1
55315269500,57200525545,1
55315269500,57211267958,1
55315269500,57207310853,1
55315269500,57207307302,1
55315269500,57209659397,1
55315269500,55315269400,1
55014342100,6506236236,1
55014342100,57195612312,1
55014342100,55396730800,1
55014342100,57208573398,1
55014342100,57200214175,1
55014342100,57204528564,1
55014342100,57201990089,2
55014342100,57208017412,1
55014342100,57208016309,1
55014342100,57205119837,2
55014342100,57201446053,1
55014342100,57204889974,1
55014342100,57205118201,1
55014342100,57205121765,1
55014342100,57208585931,1
55014342100,57208579395,1
55014342100,57204637218,1
55014342100,57202901613,1
55014342100,57210765895,1
55014342100,57202774843,1
55014342100,57202980449,1
55014342100,57203115126,1
55014342100,57200525545,1
55014342100,57211429593,1
55014342100,7401923744,1
55014342100,13604637200,1
55014342100,13605623900,1
6506236236,9334901600,1
6506236236,54974181100,1
6506236236,16423632300,1
6506236236,36991829400,1
6506236236,55089397700,2
6506236236,57189340228,3
6506236236,57204528564,1
6506236236,57193862912,1
6506236236,57193834508,1
6506236236,54784138700,1
6506236236,57193825322,1
6506236236,57188972794,1
6506236236,55314539400,2
6506236236,55625658800,2
6506236236,57203163334,1
6506236236,57193835328,1
6506236236,55444319800,2
6506236236,6503996710,3
6506236236,54797353100,2
6506236236,56104320600,2
6506236236,57193830052,1
6506236236,56454323000,1
6506236236,55490339500,1
6506236236,56031987500,1
6506236236,57207301910,1
6506236236,57203119337,1
6506236236,57211269857,1
6506236236,57207298025,1
6506236236,57204426279,1
6506236236,57203283015,1
6506236236,57203284838,1
6506236236,57193700240,1
6506236236,57203120709,1
6506236236,56180539100,1
6506236236,56586294000,1
6506236236,57193825793,1
6506236236,56118926700,3
6506236236,57190743208,3
6506236236,57193826229,1
6506236236,57193833636,1
6506236236,57204222170,1
6506236236,55839945500,1
6506236236,55206123100,1
6506236236,25824659400,1
6506236236,7102957682,3
6506236236,24405769500,1
6506236236,55244412100,1
9334901600,6505757323,11
9334901600,16423632300,1
9334901600,55396730800,1
9334901600,56237045300,1
9334901600,56200121800,1
9334901600,55314539400,1
9334901600,55313940500,1
9334901600,8921529200,10
9334901600,54974181300,1
9334901600,53264786200,1
9334901600,7006224812,1
9334901600,7006010423,1
9334901600,56669695700,1
9334901600,22434417500,1
9334901600,56495469900,1
9334901600,6503996710,2
9334901600,9336528700,1
9334901600,57190937046,1
9334901600,55336774400,2
9334901600,55355315600,5
9334901600,56007691300,4
9334901600,55440223300,1
9334901600,24400166900,1
9334901600,56820209900,1
9334901600,56562700600,1
9334901600,56118598400,1
9334901600,54973804500,3
9334901600,57203283015,1
9334901600,57203284838,2
9334901600,57193833636,1
9334901600,43461515300,12
9334901600,57208013124,1
9334901600,57208013659,1
9334901600,57205092885,2
9334901600,57201072566,1
9334901600,57208276699,1
